Accident_ID,Accident_Date,Time,Day_of_Week,Sunrise_Sunset,City,State,Country,Area_Type,Junction_Type,Light_Condition,Road_Surface_Type,Road_Condition,Weather,Temperature,Visibility,Wind_Speed,Humidity,Vehicle_Type,No_of_Vehicles,Vehicle_Service_Year,Driver_Age_Band,Driver_Gender,Driving_Experience,Injuries,Fatalities,Casualty_Class,Casualty_Severity,Accident_Severity,Accident_Cause,Alcohol_Involved,Emergency_Response_Time
3781,2021-12-03,22:28,Friday,Day,Pune,WB,India,Highway,T-Junction,Daylight,Asphalt,Unknown,Unknown,42.2,3.6,34.1,64,Auto,3,6,60+,Male,Beginner,7,2,Driver,Minor,Minor,Unknown,Yes,58
3782,2020-09-16,18:25,Wednesday,Day,Hyderabad,WB,India,Rural,Unknown,Street Light,Gravel,Wet,Foggy,42.2,3.6,34.1,64,Truck,4,11,Unknown,Unknown,Experienced,4,3,Unknown,Minor,Minor,Signal Jump,No,48
3783,2023-05-13,04:26,Saturday,Night,Chennai,TS,India,Urban,Crossroad,Street Light,Gravel,Damaged,Foggy,42.2,3.6,34.1,64,Truck,3,19,46-60,Male,Intermediate,1,3,Pedestrian,Serious,Major,Drunk Driving,No,56
3784,2022-12-18,18:52,Sunday,Night,Delhi,KA,India,Highway,None,Dark,Concrete,Wet,Rainy,42.2,3.6,34.1,64,Bus,3,8,26-35,Male,Experienced,0,1,Passenger,Minor,Minor,Signal Jump,Yes,43
3785,2024-02-03,02:58,Saturday,Day,Delhi,MH,India,Urban,T-Junction,Dark,Concrete,Damaged,Foggy,42.2,3.6,34.1,64,Car,3,5,26-35,Female,Intermediate,3,0,Passenger,Minor,Minor,Mechanical Failure,No,44
3786,2022-02-14,10:06,Monday,Night,Chennai,TN,India,Rural,Roundabout,Unknown,Gravel,Damaged,Stormy,42.2,3.6,34.1,64,Bike,5,7,26-35,Male,Unknown,6,1,Pedestrian,Fatal,Minor,Signal Jump,No,54
3787,2024-01-29,16:56,Monday,Day,Mumbai,KA,India,Urban,Unknown,Daylight,Gravel,Wet,Foggy,42.2,3.6,34.1,64,Bus,1,4,46-60,Male,Intermediate,6,1,Passenger,Fatal,Minor,Overspeeding,No,9
3788,2022-11-01,08:52,Tuesday,Day,Delhi,WB,India,Rural,Unknown,Street Light,Concrete,Damaged,Clear,42.2,3.6,34.1,64,Bus,2,15,26-35,Male,Unknown,4,3,Passenger,Serious,Minor,Signal Jump,No,42
3789,2023-08-06,08:41,Sunday,Day,Pune,KA,India,Highway,T-Junction,Street Light,Asphalt,Damaged,Rainy,42.2,3.6,34.1,64,Car,3,1,Unknown,Female,Intermediate,6,0,Unknown,Minor,Major,Mechanical Failure,Yes,53
3790,2022-04-29,12:14,Friday,Night,Kolkata,TS,India,Highway,Unknown,Dark,Asphalt,Dry,Foggy,42.2,3.6,34.1,64,Car,3,5,46-60,Female,Unknown,7,0,Driver,Fatal,Major,Unknown,No,17
3791,2020-12-19,21:04,Saturday,Night,Hyderabad,MH,India,Urban,Unknown,Dark,Asphalt,Wet,Unknown,42.2,3.6,34.1,64,Truck,5,17,46-60,Male,Experienced,6,3,Pedestrian,Serious,Minor,Weather,No,19
3792,2023-01-03,02:26,Tuesday,Night,Chennai,WB,India,Highway,Roundabout,Daylight,Asphalt,Wet,Rainy,42.2,3.6,34.1,64,Bus,2,13,60+,Male,Unknown,6,2,Driver,Fatal,Minor,Overspeeding,No,8
3793,2022-05-22,07:31,Sunday,Night,Mumbai,TS,India,Urban,Crossroad,Street Light,Gravel,Wet,Stormy,42.2,3.6,34.1,64,Bus,2,17,Unknown,Female,Experienced,4,3,Unknown,Fatal,Minor,Unknown,No,59
3794,2024-01-04,19:09,Thursday,Night,Chennai,KA,India,Urban,T-Junction,Dark,Asphalt,Damaged,Clear,42.2,3.6,34.1,64,Auto,4,19,18-25,Female,Intermediate,3,3,Driver,Minor,Minor,Weather,No,42
3795,2022-09-17,12:28,Saturday,Day,Mumbai,TN,India,Rural,T-Junction,Daylight,Gravel,Unknown,Foggy,42.2,3.6,34.1,64,Bike,2,4,18-25,Male,Intermediate,7,3,Unknown,Fatal,Major,Signal Jump,No,35
3796,2023-06-18,02:53,Sunday,Night,Mumbai,DL,India,Urban,Roundabout,Daylight,Gravel,Unknown,Clear,42.2,3.6,34.1,64,Auto,2,17,60+,Male,Intermediate,1,0,Driver,Fatal,Minor,Mechanical Failure,No,34
3797,2022-10-14,07:28,Friday,Day,Pune,TS,India,Rural,Roundabout,Daylight,Asphalt,Damaged,Stormy,42.2,3.6,34.1,64,Auto,3,12,60+,Male,Intermediate,2,3,Pedestrian,Minor,Minor,Unknown,No,6
3798,2023-03-23,08:29,Thursday,Day,Hyderabad,WB,India,Urban,Crossroad,Dark,Asphalt,Unknown,Foggy,42.2,3.6,34.1,64,Bike,1,18,60+,Female,Experienced,7,0,Passenger,Serious,Minor,Drunk Driving,Yes,11
3799,2023-01-24,21:20,Tuesday,Day,Delhi,KA,India,Rural,None,Dark,Asphalt,Unknown,Rainy,42.2,3.6,34.1,64,Bus,3,11,26-35,Male,Beginner,1,3,Pedestrian,Minor,Minor,Overspeeding,Yes,13
3800,2020-10-20,11:10,Tuesday,Night,Mumbai,DL,India,Highway,T-Junction,Dark,Concrete,Damaged,Rainy,42.2,3.6,34.1,64,Truck,5,4,36-45,Female,Beginner,4,2,Passenger,Minor,Minor,Unknown,No,33
3801,2020-07-27,01:49,Monday,Night,Delhi,DL,India,Urban,Unknown,Unknown,Gravel,Wet,Unknown,42.2,3.6,34.1,64,Bike,2,12,60+,Male,Unknown,1,2,Pedestrian,Serious,Minor,Mechanical Failure,No,34
3802,2023-09-28,08:01,Thursday,Night,Hyderabad,KA,India,Rural,Crossroad,Unknown,Asphalt,Dry,Stormy,42.2,3.6,34.1,64,Car,1,9,46-60,Male,Intermediate,5,1,Passenger,Fatal,Minor,Unknown,Yes,23
3803,2023-01-16,01:02,Monday,Night,Delhi,MH,India,Urban,T-Junction,Unknown,Concrete,Wet,Foggy,42.2,3.6,34.1,64,Bus,3,18,18-25,Male,Intermediate,3,1,Driver,Minor,Minor,Drunk Driving,No,26
3804,2022-03-28,15:50,Monday,Night,Pune,KA,India,Rural,Crossroad,Dark,Gravel,Wet,Clear,42.2,3.6,34.1,64,Bike,4,9,26-35,Male,Beginner,1,0,Driver,Minor,Fatal,Overspeeding,No,53
3805,2021-01-24,03:22,Sunday,Night,Pune,WB,India,Rural,None,Dark,Gravel,Wet,Clear,42.2,3.6,34.1,64,Bike,5,1,Unknown,Male,Beginner,4,2,Passenger,Minor,Minor,Overspeeding,Yes,40
3806,2020-11-20,17:19,Friday,Night,Bengaluru,TN,India,Urban,T-Junction,Unknown,Gravel,Dry,Foggy,42.2,3.6,34.1,64,Bike,5,6,36-45,Male,Intermediate,3,0,Driver,Serious,Major,Signal Jump,No,57
3807,2022-07-28,17:41,Thursday,Night,Pune,WB,India,Urban,Unknown,Street Light,Asphalt,Wet,Stormy,42.2,3.6,34.1,64,Truck,5,19,18-25,Female,Intermediate,7,3,Unknown,Minor,Major,Drunk Driving,Yes,7
3808,2022-06-07,10:28,Tuesday,Day,Mumbai,DL,India,Highway,T-Junction,Street Light,Asphalt,Unknown,Stormy,42.2,3.6,34.1,64,Auto,3,1,18-25,Male,Beginner,7,3,Pedestrian,Minor,Minor,Unknown,No,34
3809,2023-03-26,16:25,Sunday,Night,Hyderabad,TN,India,Highway,Crossroad,Street Light,Gravel,Dry,Clear,42.2,3.6,34.1,64,Auto,1,8,18-25,Male,Experienced,3,0,Pedestrian,Serious,Minor,Overspeeding,No,41
3810,2021-10-29,23:56,Friday,Day,Pune,TS,India,Highway,None,Street Light,Gravel,Unknown,Foggy,42.2,3.6,34.1,64,Bike,1,6,46-60,Female,Intermediate,4,1,Pedestrian,Fatal,Major,Overspeeding,No,20
3811,2021-09-24,22:55,Friday,Day,Chennai,DL,India,Urban,Crossroad,Unknown,Concrete,Dry,Foggy,42.2,3.6,34.1,64,Bike,2,4,46-60,Male,Beginner,4,0,Passenger,Minor,Minor,Signal Jump,No,55
3812,2021-07-30,19:47,Friday,Day,Hyderabad,MH,India,Highway,Crossroad,Daylight,Concrete,Unknown,Clear,42.2,3.6,34.1,64,Auto,1,3,46-60,Male,Experienced,4,0,Passenger,Fatal,Major,Unknown,No,6
3813,2020-05-16,19:44,Saturday,Day,Mumbai,KA,India,Rural,Roundabout,Daylight,Gravel,Wet,Foggy,42.2,3.6,34.1,64,Truck,4,13,36-45,Male,Beginner,2,1,Pedestrian,Serious,Fatal,Signal Jump,Yes,45
3814,2021-03-03,01:23,Wednesday,Night,Hyderabad,TS,India,Urban,Crossroad,Street Light,Concrete,Wet,Foggy,42.2,3.6,34.1,64,Bus,5,2,18-25,Female,Intermediate,4,3,Passenger,Fatal,Minor,Weather,No,15
3815,2024-01-15,01:56,Monday,Night,Pune,WB,India,Rural,None,Dark,Gravel,Wet,Rainy,42.2,3.6,34.1,64,Auto,3,13,60+,Male,Unknown,1,1,Unknown,Serious,Minor,Weather,No,51
3816,2021-09-03,13:03,Friday,Day,Chennai,TN,India,Rural,Unknown,Street Light,Concrete,Unknown,Rainy,42.2,3.6,34.1,64,Bike,5,15,36-45,Male,Beginner,7,2,Unknown,Serious,Major,Weather,Yes,32
3817,2022-06-29,16:12,Wednesday,Day,Bengaluru,TS,India,Rural,Roundabout,Street Light,Gravel,Unknown,Unknown,42.2,3.6,34.1,64,Truck,5,8,46-60,Male,Unknown,5,1,Pedestrian,Fatal,Major,Weather,No,33
3818,2022-03-29,03:34,Tuesday,Day,Mumbai,MH,India,Urban,Crossroad,Daylight,Asphalt,Damaged,Unknown,42.2,3.6,34.1,64,Truck,4,12,46-60,Male,Unknown,0,2,Driver,Fatal,Minor,Drunk Driving,No,31
3819,2020-05-20,11:53,Wednesday,Night,Kolkata,KA,India,Urban,T-Junction,Dark,Gravel,Unknown,Stormy,42.2,3.6,34.1,64,Bike,5,8,46-60,Female,Intermediate,2,2,Driver,Minor,Major,Drunk Driving,No,49
3820,2023-01-11,22:07,Wednesday,Day,Mumbai,TS,India,Highway,Roundabout,Daylight,Asphalt,Dry,Rainy,42.2,3.6,34.1,64,Car,5,19,Unknown,Female,Experienced,2,1,Driver,Serious,Major,Mechanical Failure,Yes,10
3821,2020-06-25,01:05,Thursday,Day,Hyderabad,WB,India,Highway,None,Dark,Gravel,Wet,Rainy,42.2,3.6,34.1,64,Truck,4,9,26-35,Female,Unknown,7,1,Pedestrian,Fatal,Minor,Mechanical Failure,No,42
3822,2020-07-16,21:09,Thursday,Night,Kolkata,TN,India,Highway,T-Junction,Unknown,Asphalt,Dry,Rainy,42.2,3.6,34.1,64,Auto,4,10,Unknown,Male,Experienced,0,1,Passenger,Minor,Minor,Unknown,No,22
3823,2021-09-15,11:20,Wednesday,Day,Kolkata,TS,India,Highway,None,Daylight,Concrete,Damaged,Rainy,42.2,3.6,34.1,64,Car,1,7,18-25,Female,Intermediate,6,0,Pedestrian,Serious,Minor,Weather,No,44
3824,2021-11-21,09:09,Sunday,Night,Delhi,KA,India,Rural,T-Junction,Unknown,Asphalt,Damaged,Stormy,42.2,3.6,34.1,64,Bus,5,10,60+,Female,Intermediate,1,1,Pedestrian,Minor,Minor,Weather,No,9
3825,2023-12-15,22:02,Friday,Night,Kolkata,WB,India,Urban,Unknown,Unknown,Concrete,Unknown,Clear,42.2,3.6,34.1,64,Auto,2,3,18-25,Male,Intermediate,2,2,Pedestrian,Minor,Minor,Drunk Driving,No,14
3826,2021-02-04,19:09,Thursday,Day,Delhi,TS,India,Highway,None,Street Light,Gravel,Wet,Stormy,42.2,3.6,34.1,64,Bike,2,2,36-45,Male,Experienced,7,2,Driver,Serious,Major,Weather,No,26
3827,2021-04-15,08:51,Thursday,Day,Kolkata,TN,India,Rural,T-Junction,Dark,Concrete,Dry,Clear,42.2,3.6,34.1,64,Car,2,7,26-35,Male,Beginner,2,2,Driver,Minor,Minor,Unknown,Yes,45
3828,2020-08-05,18:45,Wednesday,Day,Chennai,KA,India,Urban,None,Daylight,Concrete,Damaged,Unknown,42.2,3.6,34.1,64,Auto,4,10,36-45,Male,Unknown,4,1,Driver,Fatal,Minor,Weather,Yes,28
3829,2022-07-17,01:36,Sunday,Night,Bengaluru,MH,India,Urban,Roundabout,Street Light,Concrete,Damaged,Rainy,42.2,3.6,34.1,64,Truck,5,8,46-60,Male,Intermediate,5,3,Pedestrian,Minor,Minor,Drunk Driving,Yes,11
3830,2021-09-23,19:07,Thursday,Night,Bengaluru,MH,India,Urban,None,Daylight,Gravel,Dry,Clear,42.2,3.6,34.1,64,Bike,1,12,46-60,Male,Unknown,7,3,Passenger,Minor,Minor,Overspeeding,No,37
3831,2022-08-08,06:05,Monday,Night,Kolkata,DL,India,Rural,None,Unknown,Asphalt,Damaged,Stormy,42.2,3.6,34.1,64,Car,5,17,60+,Female,Experienced,7,2,Passenger,Serious,Minor,Drunk Driving,No,16
3832,2022-06-24,10:43,Friday,Day,Hyderabad,TS,India,Highway,T-Junction,Daylight,Concrete,Dry,Clear,42.2,3.6,34.1,64,Truck,2,9,18-25,Male,Experienced,6,2,Passenger,Fatal,Minor,Unknown,No,21
3833,2020-06-23,17:50,Tuesday,Day,Hyderabad,TN,India,Urban,None,Daylight,Gravel,Wet,Foggy,42.2,3.6,34.1,64,Bike,3,3,36-45,Female,Unknown,3,0,Passenger,Fatal,Minor,Weather,No,40
3834,2020-01-23,09:56,Thursday,Day,Delhi,TS,India,Rural,Unknown,Street Light,Concrete,Unknown,Unknown,42.2,3.6,34.1,64,Bike,2,4,Unknown,Male,Beginner,2,1,Passenger,Fatal,Fatal,Drunk Driving,No,38
3835,2020-08-22,20:45,Saturday,Day,Pune,KA,India,Urban,Crossroad,Dark,Asphalt,Dry,Unknown,42.2,3.6,34.1,64,Car,4,7,46-60,Male,Intermediate,5,1,Passenger,Fatal,Major,Mechanical Failure,No,24
3836,2022-11-02,02:17,Wednesday,Day,Bengaluru,DL,India,Rural,Roundabout,Daylight,Concrete,Wet,Rainy,42.2,3.6,34.1,64,Car,5,18,60+,Male,Beginner,6,2,Pedestrian,Minor,Major,Overspeeding,No,57
3837,2023-01-29,23:46,Sunday,Day,Pune,TN,India,Highway,T-Junction,Unknown,Concrete,Dry,Rainy,42.2,3.6,34.1,64,Car,4,17,60+,Male,Unknown,7,0,Unknown,Fatal,Minor,Overspeeding,No,54
3838,2022-07-17,05:09,Sunday,Night,Bengaluru,TS,India,Highway,None,Unknown,Concrete,Damaged,Stormy,42.2,3.6,34.1,64,Auto,1,3,36-45,Female,Intermediate,1,2,Driver,Fatal,Minor,Overspeeding,No,19
3839,2021-06-06,11:06,Sunday,Night,Pune,TN,India,Urban,None,Street Light,Asphalt,Wet,Clear,42.2,3.6,34.1,64,Bike,5,3,18-25,Female,Intermediate,6,0,Passenger,Serious,Minor,Unknown,No,13
3840,2024-01-15,16:00,Monday,Night,Pune,KA,India,Highway,None,Unknown,Asphalt,Dry,Foggy,42.2,3.6,34.1,64,Bus,5,13,26-35,Male,Unknown,7,2,Driver,Fatal,Minor,Drunk Driving,Yes,20
3841,2021-03-06,17:25,Saturday,Day,Bengaluru,DL,India,Highway,Roundabout,Daylight,Gravel,Wet,Unknown,42.2,3.6,34.1,64,Truck,5,17,60+,Female,Intermediate,3,2,Unknown,Serious,Minor,Mechanical Failure,No,12
3842,2022-03-03,14:50,Thursday,Night,Chennai,TN,India,Rural,Crossroad,Dark,Concrete,Dry,Clear,42.2,3.6,34.1,64,Car,3,18,36-45,Male,Beginner,0,1,Unknown,Fatal,Major,Signal Jump,Yes,27
3843,2021-06-16,00:36,Wednesday,Night,Chennai,KA,India,Rural,Unknown,Daylight,Concrete,Dry,Foggy,42.2,3.6,34.1,64,Bike,5,19,46-60,Male,Experienced,6,0,Pedestrian,Minor,Minor,Mechanical Failure,No,48
3844,2022-09-05,14:30,Monday,Night,Hyderabad,MH,India,Urban,Unknown,Street Light,Concrete,Wet,Clear,42.2,3.6,34.1,64,Truck,3,17,26-35,Female,Experienced,6,3,Passenger,Fatal,Major,Mechanical Failure,No,11
3845,2023-08-09,02:00,Wednesday,Day,Pune,TN,India,Rural,T-Junction,Unknown,Concrete,Wet,Rainy,42.2,3.6,34.1,64,Bus,5,16,26-35,Female,Unknown,2,0,Unknown,Serious,Minor,Weather,No,32
3846,2022-03-20,07:11,Sunday,Day,Pune,DL,India,Highway,Crossroad,Daylight,Asphalt,Wet,Unknown,42.2,3.6,34.1,64,Truck,2,16,18-25,Female,Experienced,1,0,Driver,Fatal,Major,Mechanical Failure,No,35
3847,2022-07-01,21:56,Friday,Night,Pune,WB,India,Rural,Crossroad,Daylight,Asphalt,Damaged,Foggy,42.2,3.6,34.1,64,Bus,1,1,36-45,Female,Experienced,5,1,Unknown,Minor,Minor,Drunk Driving,Yes,44
3848,2023-01-29,18:24,Sunday,Day,Pune,WB,India,Highway,Roundabout,Unknown,Concrete,Unknown,Rainy,42.2,3.6,34.1,64,Car,5,14,18-25,Female,Unknown,0,3,Pedestrian,Serious,Minor,Overspeeding,Yes,14
3849,2023-08-20,11:12,Sunday,Day,Pune,TN,India,Urban,None,Dark,Concrete,Dry,Stormy,42.2,3.6,34.1,64,Auto,4,15,60+,Female,Unknown,4,3,Pedestrian,Minor,Major,Unknown,Yes,19
3850,2022-05-20,00:50,Friday,Day,Delhi,TN,India,Highway,Crossroad,Dark,Concrete,Dry,Stormy,42.2,3.6,34.1,64,Bus,2,4,60+,Female,Intermediate,4,1,Unknown,Fatal,Minor,Mechanical Failure,No,11
3851,2021-06-23,05:07,Wednesday,Day,Mumbai,KA,India,Rural,None,Dark,Concrete,Wet,Rainy,42.2,3.6,34.1,64,Car,4,11,Unknown,Female,Unknown,7,2,Unknown,Fatal,Minor,Mechanical Failure,No,46
3852,2022-10-20,03:04,Thursday,Night,Pune,TS,India,Rural,Roundabout,Unknown,Gravel,Dry,Foggy,42.2,3.6,34.1,64,Truck,4,18,36-45,Female,Beginner,3,0,Passenger,Serious,Major,Signal Jump,No,59
3853,2023-10-10,21:27,Tuesday,Day,Delhi,WB,India,Rural,T-Junction,Daylight,Gravel,Unknown,Foggy,42.2,3.6,34.1,64,Truck,3,17,46-60,Female,Unknown,0,0,Unknown,Minor,Minor,Signal Jump,No,26
3854,2023-08-19,06:22,Saturday,Night,Chennai,TS,India,Rural,T-Junction,Street Light,Concrete,Unknown,Unknown,42.2,3.6,34.1,64,Truck,1,9,Unknown,Female,Intermediate,3,2,Driver,Minor,Minor,Unknown,No,56
3855,2020-08-14,03:51,Friday,Night,Pune,WB,India,Urban,None,Daylight,Concrete,Dry,Rainy,42.2,3.6,34.1,64,Auto,4,14,Unknown,Male,Intermediate,0,3,Passenger,Serious,Minor,Weather,No,57
3856,2023-06-13,03:46,Tuesday,Day,Chennai,TN,India,Highway,None,Unknown,Concrete,Dry,Stormy,42.2,3.6,34.1,64,Bike,2,3,60+,Male,Unknown,5,2,Unknown,Fatal,Minor,Unknown,No,26
3857,2022-05-22,20:36,Sunday,Day,Hyderabad,DL,India,Rural,Crossroad,Unknown,Gravel,Wet,Rainy,42.2,3.6,34.1,64,Bus,1,4,60+,Female,Beginner,7,3,Passenger,Fatal,Minor,Signal Jump,No,43
3858,2022-06-10,23:40,Friday,Day,Mumbai,DL,India,Highway,Roundabout,Daylight,Asphalt,Unknown,Clear,42.2,3.6,34.1,64,Bike,2,16,46-60,Female,Intermediate,7,2,Passenger,Minor,Minor,Unknown,No,25
3859,2024-01-18,01:58,Thursday,Night,Bengaluru,WB,India,Urban,T-Junction,Unknown,Gravel,Dry,Foggy,42.2,3.6,34.1,64,Truck,4,12,Unknown,Female,Beginner,0,2,Passenger,Serious,Minor,Weather,No,25
3860,2022-11-02,06:48,Wednesday,Night,Mumbai,WB,India,Highway,Crossroad,Daylight,Gravel,Unknown,Clear,42.2,3.6,34.1,64,Auto,1,8,26-35,Male,Intermediate,6,3,Pedestrian,Minor,Major,Drunk Driving,Yes,30
3861,2020-07-28,15:16,Tuesday,Night,Pune,KA,India,Rural,Unknown,Daylight,Concrete,Dry,Stormy,42.2,3.6,34.1,64,Car,5,9,36-45,Female,Experienced,4,0,Pedestrian,Fatal,Minor,Overspeeding,No,46
3862,2022-01-10,19:57,Monday,Night,Pune,TN,India,Highway,Crossroad,Dark,Concrete,Damaged,Foggy,42.2,3.6,34.1,64,Auto,4,11,26-35,Female,Intermediate,7,2,Unknown,Fatal,Minor,Signal Jump,No,58
3863,2021-01-31,22:33,Sunday,Night,Mumbai,TN,India,Rural,None,Unknown,Asphalt,Unknown,Stormy,42.2,3.6,34.1,64,Bike,4,5,18-25,Male,Intermediate,3,3,Pedestrian,Minor,Minor,Drunk Driving,No,14
3864,2023-01-28,10:33,Saturday,Night,Mumbai,TS,India,Rural,Unknown,Unknown,Concrete,Damaged,Stormy,42.2,3.6,34.1,64,Truck,3,12,46-60,Female,Intermediate,4,0,Unknown,Fatal,Major,Overspeeding,No,29
3865,2020-01-31,00:25,Friday,Night,Hyderabad,KA,India,Urban,Crossroad,Dark,Concrete,Wet,Stormy,42.2,3.6,34.1,64,Bus,2,2,36-45,Male,Intermediate,0,0,Driver,Fatal,Minor,Drunk Driving,No,10
3866,2022-06-16,01:22,Thursday,Day,Kolkata,MH,India,Urban,Roundabout,Dark,Asphalt,Unknown,Unknown,42.2,3.6,34.1,64,Auto,5,11,46-60,Male,Intermediate,4,0,Passenger,Serious,Major,Drunk Driving,No,19
3867,2021-10-10,08:21,Sunday,Night,Chennai,DL,India,Highway,T-Junction,Dark,Concrete,Dry,Stormy,42.2,3.6,34.1,64,Bike,1,11,46-60,Female,Unknown,3,3,Unknown,Serious,Minor,Drunk Driving,Yes,28
3868,2020-11-24,01:59,Tuesday,Night,Bengaluru,DL,India,Highway,Unknown,Street Light,Concrete,Dry,Stormy,42.2,3.6,34.1,64,Bike,4,1,26-35,Female,Unknown,7,3,Pedestrian,Serious,Minor,Drunk Driving,No,56
3869,2023-04-04,14:09,Tuesday,Night,Kolkata,TN,India,Rural,Roundabout,Unknown,Concrete,Damaged,Clear,42.2,3.6,34.1,64,Car,4,17,26-35,Male,Beginner,3,2,Pedestrian,Fatal,Minor,Signal Jump,Yes,20
3870,2024-01-22,14:41,Monday,Night,Mumbai,KA,India,Rural,Crossroad,Daylight,Gravel,Unknown,Clear,42.2,3.6,34.1,64,Bus,5,17,18-25,Male,Experienced,1,2,Pedestrian,Serious,Major,Mechanical Failure,No,59
3871,2022-08-09,22:58,Tuesday,Day,Bengaluru,MH,India,Rural,None,Daylight,Concrete,Unknown,Clear,42.2,3.6,34.1,64,Bike,4,4,36-45,Female,Unknown,4,2,Pedestrian,Minor,Minor,Drunk Driving,Yes,41
3872,2023-01-28,16:59,Saturday,Night,Mumbai,DL,India,Rural,None,Daylight,Gravel,Unknown,Foggy,42.2,3.6,34.1,64,Bus,2,14,46-60,Female,Experienced,1,2,Unknown,Fatal,Minor,Unknown,No,8
3873,2021-09-12,08:49,Sunday,Night,Chennai,KA,India,Urban,Roundabout,Unknown,Concrete,Wet,Unknown,42.2,3.6,34.1,64,Truck,1,5,Unknown,Female,Beginner,0,3,Pedestrian,Minor,Major,Overspeeding,Yes,22
3874,2023-04-11,03:08,Tuesday,Day,Bengaluru,MH,India,Rural,None,Street Light,Concrete,Unknown,Foggy,42.2,3.6,34.1,64,Auto,5,4,18-25,Female,Beginner,5,3,Driver,Fatal,Minor,Signal Jump,No,45
3875,2020-06-10,15:35,Wednesday,Day,Kolkata,WB,India,Urban,T-Junction,Unknown,Gravel,Wet,Unknown,42.2,3.6,34.1,64,Bike,5,6,46-60,Unknown,Intermediate,4,1,Unknown,Minor,Minor,Signal Jump,Yes,41
3876,2022-02-14,15:50,Monday,Night,Delhi,TN,India,Highway,Roundabout,Unknown,Gravel,Dry,Unknown,42.2,3.6,34.1,64,Truck,3,18,18-25,Female,Unknown,2,2,Driver,Serious,Major,Drunk Driving,No,15
3877,2023-07-10,00:54,Monday,Night,Chennai,TS,India,Highway,Roundabout,Unknown,Concrete,Damaged,Rainy,42.2,3.6,34.1,64,Car,1,13,46-60,Male,Intermediate,1,3,Driver,Fatal,Minor,Drunk Driving,No,17
3878,2020-09-30,05:09,Wednesday,Night,Kolkata,DL,India,Urban,None,Unknown,Asphalt,Damaged,Rainy,42.2,3.6,34.1,64,Bus,5,6,26-35,Female,Intermediate,3,1,Passenger,Fatal,Minor,Overspeeding,No,10
3879,2022-10-23,15:03,Sunday,Night,Bengaluru,DL,India,Rural,Roundabout,Unknown,Concrete,Unknown,Rainy,42.2,3.6,34.1,64,Truck,4,15,60+,Male,Beginner,7,2,Driver,Minor,Fatal,Mechanical Failure,Yes,37
3880,2022-11-17,21:21,Thursday,Night,Mumbai,MH,India,Highway,Crossroad,Street Light,Gravel,Damaged,Unknown,42.2,3.6,34.1,64,Bus,1,5,18-25,Unknown,Intermediate,1,1,Driver,Fatal,Minor,Signal Jump,Yes,40
3881,2020-11-21,12:15,Saturday,Night,Kolkata,TS,India,Urban,Unknown,Dark,Concrete,Unknown,Unknown,42.2,3.6,34.1,64,Bus,2,6,18-25,Male,Beginner,4,2,Passenger,Minor,Minor,Drunk Driving,No,25
3882,2022-07-28,19:28,Thursday,Day,Mumbai,WB,India,Highway,Unknown,Daylight,Concrete,Dry,Foggy,42.2,3.6,34.1,64,Bike,5,18,60+,Female,Unknown,1,2,Unknown,Serious,Minor,Weather,No,51
3883,2023-03-18,05:25,Saturday,Day,Chennai,KA,India,Rural,None,Unknown,Gravel,Dry,Unknown,42.2,3.6,34.1,64,Bus,2,7,26-35,Female,Unknown,7,0,Unknown,Minor,Minor,Weather,No,35
3884,2021-06-23,10:23,Wednesday,Night,Chennai,TN,India,Urban,T-Junction,Unknown,Asphalt,Dry,Stormy,42.2,3.6,34.1,64,Truck,5,6,18-25,Male,Intermediate,7,3,Unknown,Minor,Minor,Drunk Driving,No,56
3885,2021-05-02,02:51,Sunday,Night,Kolkata,KA,India,Highway,T-Junction,Unknown,Asphalt,Damaged,Stormy,42.2,3.6,34.1,64,Car,4,8,26-35,Male,Beginner,3,1,Driver,Fatal,Fatal,Weather,No,22
3886,2022-04-01,09:59,Friday,Night,Mumbai,MH,India,Rural,None,Daylight,Gravel,Unknown,Unknown,42.2,3.6,34.1,64,Bike,3,5,Unknown,Female,Unknown,1,2,Driver,Serious,Major,Overspeeding,No,21
3887,2024-01-01,00:51,Monday,Day,Bengaluru,DL,India,Urban,None,Street Light,Gravel,Wet,Stormy,42.2,3.6,34.1,64,Auto,4,4,46-60,Female,Experienced,1,3,Unknown,Serious,Major,Mechanical Failure,No,13
3888,2022-12-24,10:25,Saturday,Night,Kolkata,WB,India,Urban,Roundabout,Daylight,Concrete,Dry,Unknown,42.2,3.6,34.1,64,Car,2,19,Unknown,Female,Unknown,2,1,Unknown,Serious,Minor,Weather,No,19
3889,2020-12-21,11:13,Monday,Day,Delhi,DL,India,Urban,T-Junction,Street Light,Gravel,Dry,Rainy,42.2,3.6,34.1,64,Truck,1,10,46-60,Female,Beginner,0,0,Driver,Serious,Major,Overspeeding,No,33
3890,2023-06-29,07:42,Thursday,Day,Hyderabad,KA,India,Urban,Unknown,Dark,Gravel,Wet,Unknown,42.2,3.6,34.1,64,Bike,2,9,60+,Male,Intermediate,6,3,Pedestrian,Fatal,Minor,Weather,No,8
3891,2020-08-22,03:27,Saturday,Night,Chennai,WB,India,Highway,None,Unknown,Concrete,Wet,Rainy,42.2,3.6,34.1,64,Bus,3,1,36-45,Female,Beginner,3,1,Pedestrian,Fatal,Minor,Unknown,No,28
